3.0700e+03              9.7390e-05              5.2296e-01              
3.0800e+03              9.7660e-05              5.2824e-01              
3.0900e+03              9.7930e-05              5.3352e-01              
3.1000e+03              9.8200e-05              5.3880e-01              
3.1100e+03              9.8480e-05              5.4408e-01              
3.1200e+03              9.8760e-05              5.4936e-01              
3.1300e+03              9.9040e-05              5.5464e-01              
3.1400e+03              9.9320e-05              5.5992e-01              
3.1500e+03              9.9600e-05              5.6520e-01              
3.1600e+03              9.9880e-05              5.7048e-01              
3.1700e+03              1.0016e-04              5.7576e-01              
3.1800e+03              1.0044e-04              5.8104e-01              
3.1900e+03              1.0072e-04              5.8632e-01              
3.2000e+03              1.0100e-04              5.9160e-01              
3.2100e+03              1.0127e-04              5.9688e-01              
3.2200e+03              1.0154e-04              6.0216e-01              
3.2300e+03              1.0181e-04              6.0744e-01              
3.2400e+03              1.0208e-04              6.1272e-01              
3.2500e+03              1.0235e-04              6.1800e-01              
3.2600e+03              1.0262e-04              6.2328e-01              
3.2700e+03              1.0289e-04              6.2856e-01              
3.2800e+03              1.0316e-04              6.3384e-01              
3.2900e+03              1.0343e-04              6.3912e-01              
3.3000e+03              1.0370e-04              6.4440e-01              
3.3100e+03              1.0398e-04              6.4968e-01              
3.3200e+03              1.0426e-04              6.5496e-01              
3.3300e+03              1.0454e-04              6.6024e-01              
3.3400e+03              1.0482e-04              6.6552e-01              
3.3500e+03              1.0510e-04              6.7080e-01              
3.3600e+03              1.0538e-04              6.7608e-01              
3.3700e+03              1.0566e-04              6.8136e-01              
3.3800e+03              1.0594e-04              6.8664e-01              
3.3900e+03              1.0622e-04              6.9192e-01              
3.4000e+03              1.0650e-04              6.9720e-01              
3.4100e+03              1.0677e-04              7.0248e-01              
3.4200e+03              1.0704e-04              7.0776e-01              
3.4300e+03              1.0731e-04              7.1304e-01              
3.4400e+03              1.0758e-04              7.1832e-01              
3.4500e+03              1.0785e-04              7.2360e-01              
3.4600e+03              1.0812e-04              7.2888e-01              
3.4700e+03              1.0839e-04              7.3416e-01              
3.4800e+03              1.0866e-04              7.3944e-01              
3.4900e+03              1.0893e-04              7.4472e-01              
3.5000e+03              1.0920e-04              7.5000e-01              
3.5100e+03              1.0966e-04              7.5320e-01              
3.5200e+03              1.1012e-04              7.5640e-01              
3.5300e+03              1.1058e-04              7.5960e-01              
3.5400e+03              1.1104e-04              7.6280e-01              
3.5500e+03              1.1150e-04              7.6600e-01              
3.5600e+03              1.1196e-04              7.6920e-01              
3.5700e+03              1.1242e-04              7.7240e-01              
3.5800e+03              1.1288e-04              7.7560e-01              
3.5900e+03              1.1334e-04              7.7880e-01              
3.6000e+03              1.1380e-04              7.8200e-01              
3.6100e+03              1.1411e-04              7.8000e-01              
3.6200e+03              1.1442e-04              7.7800e-01              
3.6300e+03              1.1473e-04              7.7600e-01              
3.6400e+03              1.1504e-04              7.7400e-01              
3.6500e+03              1.1535e-04              7.7200e-01              
3.6600e+03              1.1566e-04              7.7000e-01              
3.6700e+03              1.1597e-04              7.6800e-01              
3.6800e+03              1.1628e-04              7.6600e-01              
3.6900e+03              1.1659e-04              7.6400e-01              
3.7000e+03              1.1690e-04              7.6200e-01              
3.7100e+03              1.1721e-04              7.5800e-01              
3.7200e+03              1.1752e-04              7.5400e-01              
3.7300e+03              1.1783e-04              7.5000e-01              
3.7400e+03              1.1814e-04              7.4600e-01              
3.7500e+03              1.1845e-04              7.4200e-01              
3.7600e+03              1.1876e-04              7.3800e-01              
3.7700e+03              1.1907e-04              7.3400e-01              
3.7800e+03              1.1938e-04              7.3000e-01              
3.7900e+03              1.1969e-04              7.2600e-01              
3.8000e+03              1.2000e-04              7.2200e-01              
3.8100e+03              1.2030e-04              7.1700e-01              
3.8200e+03              1.2060e-04              7.1200e-01              
3.8300e+03              1.2090e-04              7.0700e-01              
3.8400e+03              1.2120e-04              7.0200e-01              
3.8500e+03              1.2150e-04              6.9700e-01              
3.8600e+03              1.2180e-04              6.9200e-01              
3.8700e+03              1.2210e-04              6.8700e-01              
3.8800e+03              1.2240e-04              6.8200e-01              
3.8900e+03              1.2270e-04              6.7700e-01              
3.9000e+03              1.2300e-04              6.7200e-01              
3.9100e+03              1.2329e-04              6.6680e-01              
3.9200e+03              1.2358e-04              6.6160e-01              
3.9300e+03              1.2387e-04              6.5640e-01              
3.9400e+03              1.2416e-04              6.5120e-01              
3.9500e+03              1.2445e-04              6.4600e-01              
3.9600e+03              1.2474e-04              6.4080e-01              
3.9700e+03              1.2503e-04              6.3560e-01              
3.9800e+03              1.2532e-04              6.3040e-01              
3.9900e+03              1.2561e-04              6.2520e-01              
4.0000e+03              1.2590e-04              6.2000e-01              
4.0100e+03              1.2619e-04              6.1540e-01              
4.0200e+03              1.2648e-04              6.1080e-01              
4.0300e+03              1.2677e-04              6.0620e-01              
4.0400e+03              1.2706e-04              6.0160e-01              
4.0500e+03              1.2735e-04              5.9700e-01              
4.0600e+03              1.2764e-04              5.9240e-01              
4.0700e+03              1.2793e-04              5.8780e-01              
4.0800e+03              1.2822e-04              5.8320e-01              
4.0900e+03              1.2851e-04              5.7860e-01              
4.1000e+03              1.2880e-04              5.7400e-01              
4.1100e+03              1.2908e-04              5.7040e-01              
4.1200e+03              1.2936e-04              5.6680e-01              
4.1300e+03              1.2964e-04              5.6320e-01              
4.1400e+03              1.2992e-04              5.5960e-01              
4.1500e+03              1.3020e-04              5.5600e-01              
4.1600e+03              1.3048e-04              5.5240e-01              
4.1700e+03              1.3076e-04              5.4880e-01              
4.1800e+03              1.3104e-04              5.4520e-01              
4.1900e+03              1.3132e-04              5.4160e-01              
4.2000e+03              1.3160e-04              5.3800e-01              
4.2100e+03              1.3187e-04              5.3570e-01              
4.2200e+03              1.3214e-04              5.3340e-01              
4.2300e+03              1.3241e-04              5.3110e-01              
4.2400e+03              1.3268e-04              5.2880e-01              
4.2500e+03              1.3295e-04              5.2650e-01              
4.2600e+03              1.3322e-04              5.2420e-01              
4.2700e+03              1.3349e-04              5.2190e-01              
4.2800e+03              1.3376e-04              5.1960e-01              
4.2900e+03              1.3403e-04              5.1730e-01              
4.3000e+03              1.3430e-04              5.1500e-01              
4.3100e+03              1.3457e-04              5.1400e-01              
4.3200e+03              1.3484e-04              5.1300e-01              
4.3300e+03              1.3511e-04              5.1200e-01              
4.3400e+03              1.3538e-04              5.1100e-01              
4.3500e+03              1.3565e-04              5.1000e-01              
4.3600e+03              1.3592e-04              5.0900e-01              
4.3700e+03              1.3619e-04              5.0800e-01              
4.3800e+03              1.3646e-04              5.0700e-01              
4.3900e+03              1.3673e-04              5.0600e-01              
4.4000e+03              1.3700e-04              5.0500e-01              
4.4100e+03              1.3726e-04              5.0540e-01              
4.4200e+03              1.3752e-04              5.0580e-01              
4.4300e+03              1.3778e-04              5.0620e-01              
4.4400e+03              1.3804e-04              5.0660e-01              
4.4500e+03              1.3830e-04              5.0700e-01              
4.4600e+03              1.3856e-04              5.0740e-01              
4.4700e+03              1.3882e-04              5.0780e-01              
4.4800e+03              1.3908e-04              5.0820e-01              
4.4900e+03              1.3934e-04              5.0860e-01              
4.5000e+03              1.3960e-04              5.0900e-01              
4.5100e+03              1.3986e-04              5.1060e-01              
4.5200e+03              1.4012e-04              5.1220e-01              
4.5300e+03              1.4038e-04              5.1380e-01              
4.5400e+03              1.4064e-04              5.1540e-01              
4.5500e+03              1.4090e-04              5.1700e-01              
4.5600e+03              1.4116e-04              5.1860e-01              
4.5700e+03              1.4142e-04              5.2020e-01              
4.5800e+03              1.4168e-04              5.2180e-01              
4.5900e+03              1.4194e-04              5.2340e-01              
4.6000e+03              1.4220e-04              5.2500e-01              
4.6100e+03              1.4246e-04              5.2790e-01              
4.6200e+03              1.4272e-04              5.3080e-01              
4.6300e+03              1.4298e-04              5.3370e-01              
4.6400e+03              1.4324e-04              5.3660e-01              
4.6500e+03              1.4350e-04              5.3950e-01              
4.6600e+03              1.4376e-04              5.4240e-01              
4.6700e+03              1.4402e-04              5.4530e-01              
4.6800e+03              1.4428e-04              5.4820e-01              
4.6900e+03              1.4454e-04              5.5110e-01              
4.7000e+03              1.4480e-04              5.5400e-01              
4.7100e+03              1.4506e-04              5.5810e-01              
4.7200e+03              1.4532e-04              5.6220e-01              
4.7300e+03              1.4558e-04              5.6630e-01              
4.7400e+03              1.4584e-04              5.7040e-01              
4.7500e+03              1.4610e-04              5.7450e-01              
4.7600e+03              1.4636e-04              5.7860e-01              
4.7700e+03              1.4662e-04              5.8270e-01              
4.7800e+03              1.4688e-04              5.8680e-01              
4.7900e+03              1.4714e-04              5.9090e-01              
4.8000e+03              1.4740e-04              5.9500e-01              
4.8100e+03              1.4765e-04              6.0050e-01              
4.8200e+03              1.4790e-04              6.0600e-01              
4.8300e+03              1.4815e-04              6.1150e-01              
4.8400e+03              1.4840e-04              6.1700e-01              
4.8500e+03              1.4865e-04              6.2250e-01              
4.8600e+03              1.4890e-04              6.2800e-01              
4.8700e+03              1.4915e-04              6.3350e-01              
4.8800e+03              1.4940e-04              6.3900e-01              
4.8900e+03              1.4965e-04              6.4450e-01              
4.9000e+03              1.4990e-04              6.5000e-01              
4.9100e+03              1.5015e-04              6.5680e-01              
4.9200e+03              1.5040e-04              6.6360e-01              
4.9300e+03              1.5065e-04              6.7040e-01              
4.9400e+03              1.5090e-04              6.7720e-01              
4.9500e+03              1.5115e-04              6.8400e-01              
4.9600e+03              1.5140e-04              6.9080e-01              
4.9700e+03              1.5165e-04              6.9760e-01              
4.9800e+03              1.5190e-04              7.0440e-01              
4.9900e+03              1.5215e-04              7.1120e-01              
5.0000e+03              1.5240e-04              7.1800e-01              
